filename,t,t_rel,len
Double Fails (November 2017) _ FailArmy37.mp4,2.830299,0.3059782702702703,9.25
You Can't Win 'Em All - Fails of the Week (December 2016) _ FailArmy17.mp4,2.4764123333333328,0.3001711919191919,8.25
Big Air - Soaring with Style! (September 2017) _ FailArmy17.mp4,0.21104266666666668,0.06493620512820512,3.25
Throwback Thursday - Are My Teeth OK (May 2017)36.mp4,6.1320396666666666,0.4627954465408805,13.25
Slip and Slide Fails (April 2017) _ FailArmy40.mp4,2.0128066666666666,0.2064417094017094,9.75
Desert Fails - The Sands of Failure (November 2018) _ FailArmy26.mp4,7.386788,0.856439188405797,8.625
Throwback Thursday - Try and stay balanced! (April 2017)33.mp4,0.6231125,0.19172692307692304,3.25
The Nutcracker - Fail Army Edition2.mp4,0.0,0.0,3.25
A Boatload of Fails - Throwback Fails (November 2017) _ FailArmy20.mp4,0.0,0.0,15.0
Best Fails of the Year 2017 (So Far) _ FailArmy76.mp4,3.337889666666667,0.3926929019607843,8.5
Fails of the Week 3 (October 2016) _ FailArmy61.mp4,0.27688333333333337,0.08860266666666668,3.125
Two-Wheel Motorcycle & Cycling Fails _ By FailArmy 201631.mp4,4.241661333333333,0.8079354920634921,5.25
Dressed For Success (July 2018) _ FailArmy17.mp4,3.21274,0.3337911688311688,9.625
Virtual Reality Freakout - Fails of the Week (November 2018) _ FailArmy12.mp4,6.978757999999999,0.8091313623188405,8.625
Best Fails of the Week 1 March 2016 _ 'WTF Was that!' by FailArmy25.mp4,6.570112999999999,0.5591585531914893,11.75
FailArmy Presents - Bails37.mp4,1.727055,0.4764289655172414,3.625
Best Fails of the Week 3 March 2016 _ 'You Are An Epic Fail!' by FailArmy12.mp4,3.294148,0.9760438518518519,3.375
Funniest and Craziest Driving Fails _ Worst Drivers Ever by FailArmy20.mp4,7.234713,0.5409131214953271,13.375
Didn't Make The Team - Better luck next time!  (September 2017) _ FailArmy25.mp4,2.6667803333333335,0.41831848366013075,6.375
The Drone of Doom - Throwback Thursday (October 2017) _ FailArmy70.mp4,6.2187605,0.585295105882353,10.625
The Return of the Fail Ninja - Throwback Thursday (September 2017) _ FailArmy62.mp4,3.827377666666667,0.5371758128654971,7.125
Funny Target Practice Fails 2016 _ Hits And Misses by FailArmy77.mp4,7.182079,0.9906315862068965,7.25
Tricycle Trouble - Fails of the Week (September 2018) _ FailArmy11.mp4,4.9865933333333325,0.5464759817351599,9.125
Fails of the Week 2 November 2016 _ FailArmy0.mp4,6.119509333333333,0.719942274509804,8.5
Boatloads of Fails - Throwback Thursday (August 2017)9.mp4,3.0631763333333333,0.7904971182795699,3.875
Fails You Missed - Waiting For Summer! (March 2018) _ FailArmy92.mp4,5.1571565,0.573017388888889,9.0
Don't Drive In Russia - Fails You Missed #19 (December 2017) _ FailArmy79.mp4,3.319295,0.4917474074074074,6.75
Take a Seat - Throwback Thursday (October 2017) _ FailArmy19.mp4,3.265993333333333,0.4354657777777778,7.5
Watch Out For That Tree! Fails of the Week (February 2019) _ FailArmy31.mp4,6.872156,0.4997931636363636,13.75
Throwback Fails - Face Paint Required! (March 2018) _ FailArmy32.mp4,3.9938223333333336,0.46305186473429955,8.625
Dressed For Success (July 2018) _ FailArmy3.mp4,5.2879016666666665,0.8460642666666667,6.25
Fails You Missed - Toilet Or Bust! (March 2018) _ FailArmy38.mp4,2.755743666666667,0.3674324888888889,7.5
Selfie Destruction - Submission Show (April 2018) _ FailArmy10.mp4,6.723496000000001,0.611226909090909,11.0
Throwback Thursday - Are My Teeth OK (May 2017)52.mp4,2.340385,0.5200855555555556,4.5
Throwback Thursday - Are My Teeth OK (May 2017)25.mp4,1.5698866666666664,0.27302376811594203,5.75
Tricycle Trouble - Fails of the Week (September 2018) _ FailArmy2.mp4,7.369332333333333,0.36846661666666664,20.0
Slip and Slide Fails (April 2017) _ FailArmy53.mp4,5.565522333333333,0.5496812181069959,10.125
FailArmy After Dark - It's Party Time (ep. 1)156.mp4,1.0614706666666667,0.07017987878787879,15.125
Fails of the Week - Whoa baby! (February 2017) _ FailArmy34.mp4,4.877512,0.6396737049180328,7.625
Armpit Wax - Fails You Missed (April 2018) _ 201858.mp4,2.8030796666666666,0.31583996244131457,8.875
Sticks vs. Stones - FailArmy Versus (September 2017) _ FailArmy29.mp4,2.253085,0.47433368421052635,4.75
Funny Food and Cooking Fails by FailArmy 201645.mp4,1.618717,0.25391639215686274,6.375
FailArmy Versus - City Fails vs. Country Fails (July 2017)39.mp4,1.5947135000000001,0.47250770370370365,3.375
Trust Fail - Fails of the Week (December 2018) _ FailArmy13.mp4,6.5212645,0.6864488947368421,9.5
Funny Animal Fails _ 2016 Animal Compilation from FailArmy15.mp4,2.2540169999999997,0.644004857142857,3.5
Fails of the Month! (February 2017) _ FailArmy47.mp4,1.8970299999999998,0.24879081967213112,7.625
Boatloads of Fails - Throwback Thursday (August 2017)90.mp4,5.062893333333333,0.653276559139785,7.75
Funny Pet Fails - Lock The Doggy Door! (August 2017) _ FailArmy45.mp4,4.795582666666667,0.3365321169590643,14.25
It's a Jungle Out There! - Wild Animal Fails (November 2017) _ FailArmy63.mp4,4.28069,0.8352565853658537,5.125
"Fails of the Week - This Time, It's Personal (May 2017)33.mp4",3.8530615,0.35430450574712646,10.875
Big Air Fails Compilation _ 'I Believe I Can Fly' By FailArmy 201613.mp4,1.813955,0.23405870967741935,7.75
Funny Target Practice Fails 2016 _ Hits And Misses by FailArmy56.mp4,3.8456526666666666,0.42144138812785387,9.125
Throwback Fails - He's Not Scared! (December 2017) _ FailArmy64.mp4,6.895394333333333,0.5060839877675841,13.625
Best Fails of the Year 2018 (So Far) _ FailArmy74.mp4,6.367832,0.3918665846153846,16.25
Gone Fishing - Throwback Thursday (November 2017) _ FailArmy14.mp4,5.398083,0.70794531147541,7.625
Funny Target Practice Fails 2016 _ Hits And Misses by FailArmy64.mp4,3.4421419999999996,0.6119363555555555,5.625
Animals Can Be Jerks! (June 2018) _ FailArmy30.mp4,18.525267,0.8717772705882353,21.25
Fails of the Month August 2016 _ FailArmy36.mp4,3.0281235,0.10719021238938053,28.25
FailArmy Presents - People Are Awesome! Wins vs. Fails #343.mp4,2.381695,0.3528437037037037,6.75
Bikes vs. Scooters - War of the Wheels (January 2017) _ FailArmy14.mp4,1.4215216666666668,0.437391282051282,3.25
"Funny Farm, Cowgirl and Redneck Fails Compilation _ By FailArmy8.mp4",2.7094996666666664,0.21250977777777777,12.75
Throwback Fails - Show Us Your Stuff! (February 2018) _ FailArmy74.mp4,0.067419,0.011475574468085108,5.875
Dress To Impress - Lookin' Good! (October 2017) _ FailArmy12.mp4,5.497929333333334,0.3575888997289973,15.375
The Best Fails of All Time (So Far) _ by FailArmy67.mp4,7.810611333333334,0.44953158752997596,17.375
Fails You Missed - Dump Truck Full of Fails (March 2018) _ FailArmy110.mp4,1.646741,0.21248270967741936,7.75
Send It To FailArmy!! - Fails of the Week (October 2017)39.mp4,2.8795656666666667,0.5235573939393939,5.5
Throwback Fails - Show Us Your Stuff! (February 2018) _ FailArmy60.mp4,3.931662333333333,0.49145779166666664,8.0
Throwback Thursday - That was amazing! (May 2017)134.mp4,2.173983,0.6211379999999999,3.5
Best Fails of the Year 2016 (So Far) _ FailArmy Fail Compilation110.mp4,5.8847863333333335,0.6277105422222222,9.375
You're Doing it Wrong _ Fail Compilation by FailArmy 201616.mp4,6.9031755,0.354009,19.5
29 Best Work Fail Nominees - FailArmy Hall of Fame (August 2017)22.mp4,1.8048835,0.2831189803921569,6.375
Fails You Missed - Jump On In! #28 (February 2018)_ FailArmy25.mp4,2.7526306666666667,0.667304404040404,4.125
Outdoor Fails - Float on! (February 2017) _ FailArmy67.mp4,1.3300566666666667,0.20462410256410254,6.5
Scaredy Cats _ Pranks and Scare Fails Compilation _ FailArmy 201611.mp4,1.8182800000000001,0.5015944827586207,3.625
Funny Babies Fails - It's Not Their Fault _ FailArmy29.mp4,5.624176,0.9573065531914894,5.875
Throwback Thursday Fails - Here Goes Nothing (April 2017) _ FailArmy81.mp4,3.345094,0.41813675,8.0
Best Fails of the Week - Snowmobiles Over Water  (March 2018) _ FailArmy7.mp4,2.4781020000000002,0.30037600000000003,8.25
Funniest Epic Wave and Surfing Fails _ 'Surfs Up' By FailArmy38.mp4,5.1006675,0.9489613953488372,5.375
Let's Get Cheesy - Fails of the Week19.mp4,9.681115666666667,0.5095324035087719,19.0
"Monkey See, Monkey Steal - Fails of the Week (June 2018) _ FailArmy10.mp4",13.421984,0.6353601893491124,21.125
Downhill Mayhem - Fails of the Week (March 2019) _ FailArmy21.mp4,2.046479666666667,0.3993131056910569,5.125
Grass Is Always Greener - Get Off My Lawn! (July 2018) _ FailArmy30.mp4,11.076353666666668,0.6712941616161615,16.5
FailArmy After Dark - Let's Get Crazy!  (Ep. 4)127.mp4,2.503271,0.5006541999999999,5.0
Funny Cat Fails Compilation _ by FailArmy 20163.mp4,4.3360515,0.69376824,6.25
The Best Fail Reactions - Now That's Funny! (September 2017) _ FailArmy27.mp4,4.367357,0.4479340512820513,9.75
Fails of the Week - Go ahead and send it! (May 2017)27.mp4,3.8963050000000004,0.4390202816901409,8.875
That's The Spot!! - Throwback Thursday (July 2017)18.mp4,3.3200483333333337,0.39059392156862743,8.5
Parking Spot Battle - Fails of the Week (April 2019) _ FailArmy18.mp4,2.821135,0.6269188888888889,4.5
Fails of the Week - That's got some kick!! (March 2017) _ FailArmy30.mp4,7.5354125,0.5196836206896551,14.5
Best Fails of the Week - Piñata Party25.mp4,32.390398000000005,0.9287569318996416,34.875
There's A Truck In The Lake! - Fails of the Week (July 2017)54.mp4,1.2254464999999999,0.09706506930693069,12.625
The Top 29 Dog Fails - FailArmy Hall of Fame (December 2017)3.mp4,3.935123,0.8508374054054055,4.625
Fail Olympics  _ 'FAIL-YMPICS' by FailArmy 201658.mp4,3.1752845,0.37356288235294116,8.5
Five - Oh No! Fails of the Week (May 2019) _ FailArmy15.mp4,8.303669,0.7381039111111112,11.25
Throwback Thursday Fails - It's Hard Not To Laugh (April 2017)68.mp4,2.641312666666667,0.42261002666666664,6.25
Throwback Fails - Face Paint Required! (March 2018) _ FailArmy45.mp4,3.9336143333333333,0.499506582010582,7.875
Where'd you go - Fails of the Week (August 2017) _ FailArmy17.mp4,4.631313,0.37050504,12.5
Throwback Thursday - That was amazing! (May 2017)120.mp4,4.364289333333333,0.6982862933333333,6.25
Close Calls & Near Misses Compilation _ FailArmy 20165.mp4,5.320422000000001,0.5830599452054794,9.125
Let's Get Cheesy - Fails of the Week4.mp4,5.311238333333333,0.7454369590643276,7.125
Brain Freeze Is Real! - Fails of the Month (June 2017) _ FailArmy33.mp4,2.687921,0.565878105263158,4.75
Throwback Fails - Watch out for that! (June 2017)8.mp4,5.724002,0.29353856410256407,19.5
That Can't Be Good - Fails of the Week (November 2016) _ FailArmy33.mp4,4.978929666666667,0.6424425376344086,7.75
International Fails From Around The World! (January 2018) _ FailArmy3.mp4,2.868335,0.573667,5.0
Fails of the Week 1 October 2016 _ Fail Army28.mp4,3.8721616666666665,0.1596767697594502,24.25
Throwback Fails - Show Us Your Stuff! (February 2018) _ FailArmy31.mp4,1.9813216666666669,0.23309666666666665,8.5
VR Fails Are Real - Fails You Missed #25 (January 2018) _ FailArmy61.mp4,3.0314370000000004,0.3514709565217391,8.625
How Low Can You Go - Fails of the Week (September 2017) _ FailArmy35.mp4,1.8983216666666667,0.13681597597597597,13.875
Dress To Impress - Lookin' Good! (October 2017) _ FailArmy43.mp4,1.9999833333333334,0.20252995780590718,9.875
Best Fails of the Week - No Baseball Inside! (December 2017) _ FailArmy0.mp4,3.3068066666666667,0.25935738562091504,12.75
Funniest Mom Fails _ Happy Mother's Day from FailArmy65.mp4,0.880374,0.28171968,3.125
Swing and a Miss - Fails of the Week (September 2017) _ FailArmy18.mp4,3.1035719999999998,0.5397516521739131,5.75
Shattered Expectations - Fails of the Week (January 2019) _ FailArmy22.mp4,2.580174,0.2991506086956522,8.625
You Aight Fails of the Month (November 2018) _ FailArmy17.mp4,0.7162523333333333,0.11235330718954249,6.375
Take a Seat - Throwback Thursday (October 2017) _ FailArmy64.mp4,2.911160666666666,0.31052380444444444,9.375
"Best Fails of the Week - Go Hard, Or Go Home! (March 2018) _ FailArmy9.mp4",3.724369333333333,0.46554616666666665,8.0
He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy12.mp4,6.718961333333333,0.6108146666666666,11.0
FailArmy Presents - Symphony of Destruction43.mp4,0.6739495,0.20736907692307693,3.25
Peer Pressure Fails - You Won't Watch This! (March 2018) _ FailArmy15.mp4,20.9322055,0.5384490160771704,38.875
Cat's Hate Plastic! - Best Fails of the Week _ FailArmy46.mp4,2.297623666666667,0.20887487878787878,11.0
26 Bad Friend Nominees - FailArmy Hall Of Fame (May 2017) HD23.mp4,5.8368885,0.4169206071428571,14.0
FailArmy Presents - People Are Awesome - Fails VS. Wins #153.mp4,2.8800906666666664,0.47021888435374154,6.125
Rural vs. Urban Fails (August 2018) _ FailArmy2.mp4,5.201236000000001,0.621043104477612,8.375
Best Fails of the Week 3 April 2016 _ FailArmy32.mp4,4.745450333333333,0.3111770710382514,15.25
Best Fails of the Week - No Baseball Inside! (December 2017) _ FailArmy41.mp4,2.8620780000000003,0.22447670588235294,12.75
When Nothing Goes Right - Throwback Fails (June 2017) _ FailArmy105.mp4,5.8372865,0.5075901304347826,11.5
Throwback Thursday - That was amazing! (May 2017)67.mp4,1.5567136666666668,0.23062424691358027,6.75
Gone Fishing - Throwback Thursday (November 2017) _ FailArmy21.mp4,12.365493333333333,0.8832495238095238,14.0
Ultimate Bad Friends - Best of the Year 2017 _ FailArmy13.mp4,1.3613380000000002,0.22688966666666668,6.0
Throwback Fails - Face Paint Required! (March 2018) _ FailArmy21.mp4,2.898251333333333,0.4546276601307189,6.375
Armpit Wax - Fails You Missed (April 2018) _ 201874.mp4,1.6707303333333332,0.4176825833333333,4.0
Freaky Phobias - Don't Get Scared! (September 2017) _ FailArmy47.mp4,0.700606,0.05238175700934579,13.375
Ultimate Fails Compilation 2016 - Part 1 (December 2016) _ FailArmy69.mp4,0.6597775,0.09100379310344828,7.25
She's Not Going To Make It! - Throwback Thursday (September 2017) _ FailArmy26.mp4,5.249164333333334,0.5832404814814814,9.0
You're Doing it Wrong _ Fail Compilation by FailArmy 20168.mp4,4.62046,0.4200418181818181,11.0
Bikes vs. Scooters - War of the Wheels (January 2017) _ FailArmy48.mp4,1.081084,0.29823006896551724,3.625
Look At Me Like A Boss! - Fails You Missed #14 _ FailArmy111.mp4,8.100934,0.5891588363636364,13.75
FailArmy Throwbacks - Hold On Tight! (May 2017)3.mp4,5.789209666666667,0.6258605045045045,9.25
For the Boys! - Fails of the Week (August 2018) _ FailArmy2.mp4,7.110675333333333,0.5987937122807017,11.875
MMA Mishap - Fails of the Week (September 2018) _ FailArmy29.mp4,5.498859333333333,0.8977729523809524,6.125
Nobody Believed Me! - Fails You Missed #15 _ FailArmy55.mp4,2.364983,0.6103181935483871,3.875
Best Fails of the Week 1 June 2016 _ FailArmy58.mp4,4.499546333333334,0.5537903179487179,8.125
Fails of Summer - Baseball and Softball Fails _ FailArmy27.mp4,6.314342666666666,0.5942910745098039,10.625
FailArmy Throwback Fails - No Crying Allowed! (March 2018) _ FailArmy35.mp4,2.260607333333333,0.6458878095238095,3.5
Let's Get Cheesy - Fails of the Week3.mp4,1.4265646666666667,0.12013176140350879,11.875
Brain Freeze Is Real! - Fails of the Month (June 2017) _ FailArmy34.mp4,3.7338505,0.3144295157894737,11.875
FailFactory - Gravity Always Wins (February 2019) _ FailArmy280.mp4,2.224415,0.38685478260869566,5.75
Fails of the Week - Watch That Wave! (February 2017) _ FailArmy37.mp4,3.8944905,0.6923538666666667,5.625
Fails of the Week - Watch That Wave! (February 2017) _ FailArmy40.mp4,4.835315,0.3649294339622642,13.25
Best Pranks - Got ya! (February 2017) _ FailArmy17.mp4,5.036129,0.3147580625,16.0
Winter Sports 2018 Fails - See You On The Hill! (February 2018) _ FailArmy9.mp4,3.8173814999999998,0.7448549268292683,5.125
Funniest Mom Fails _ Happy Mother's Day from FailArmy0.mp4,8.181537500000001,0.7981987804878049,10.25
Fails of the Week - There's a bear on the loose!! (June 2017)67.mp4,4.218218,0.4560235675675675,9.25
Throwback Fails - Watch out for that! (June 2017)81.mp4,0.0,0.0,3.125
Bark Bark - Dog Fails (August 2018) _ FailArmy14.mp4,11.859095,0.7027611851851852,16.875
Fails You Missed #24 - Dangerous Animals (January 2018) _ FailArmy108.mp4,4.837967666666667,0.2563161677704194,18.875
Winter Sports 2018 Fails - See You On The Hill! (February 2018) _ FailArmy31.mp4,2.943982666666667,0.8121331494252874,3.625
Bad Hair Day - Fails of the week (April 2019) _ FailArmy29.mp4,0.535924,0.04006908411214953,13.375
Best Fails of the Year 2018 (So Far) _ FailArmy4.mp4,3.167936,0.17240468027210887,18.375
Fails of the Month July 2016 _ FailArmy8.mp4,1.5971923333333333,0.31943846666666664,5.0
Two-Wheel Motorcycle & Cycling Fails _ By FailArmy 201622.mp4,4.084169333333333,0.2222677188208617,18.375
Ultimate Fails Compilation 2016 - Part 1 (December 2016) _ FailArmy100.mp4,2.54831,0.6795493333333333,3.75
Fails You Missed - Did That Girl Fart (March 2018) _ FailArmy108.mp4,7.700216999999999,0.9625271249999999,8.0
Best Fails of the Year 2017 - Part 2 (December 2017) _ FailArmy73.mp4,0.35498599999999997,0.05358279245283019,6.625
She's Not Going To Make It! - Throwback Thursday (September 2017) _ FailArmy42.mp4,3.643746,0.6202120851063829,5.875
Fails of the Week - Do What You Can! (February 2017) _ FailArmy9.mp4,2.9671713333333334,0.3296857037037037,9.0
Brain Freeze Is Real! - Fails of the Month (June 2017) _ FailArmy15.mp4,5.513618666666667,0.5445549300411522,10.125
FailArmy Throwback Fails - No Crying Allowed! (March 2018) _ FailArmy14.mp4,1.288475,0.11848045977011495,10.875
Bikes vs. Scooters - War of the Wheels (January 2017) _ FailArmy6.mp4,3.0864689999999997,0.9145093333333333,3.375
Dogs Are Man's Best Fails!! (May 2018) _ FailArmy17.mp4,8.061672666666666,0.39566491615541927,20.375
Girl Fails - Best of the Year 2016 _ FailArmy58.mp4,3.686627,0.3733293164556962,9.875
Kayak Chaos - Fails of the Week (August 2018) _ FailArmy12.mp4,4.821821,0.48828567088607594,9.875
The Best Fail Reactions - Now That's Funny! (September 2017) _ FailArmy8.mp4,2.2502565,0.14755780327868853,15.25
Fails of the Month July 2016 _ FailArmy52.mp4,14.863417666666665,0.5192460320232897,28.625
Where'd you go - Fails of the Week (August 2017) _ FailArmy3.mp4,1.9673486666666669,0.46290556862745097,4.25
Dunking Over Kids - Best Fails Of The Week (April 2018) _ FailArmy21.mp4,30.704385666666667,0.8649122723004695,35.5
It's Dangerous Outside - Stay Inside (April 2018)  _ FailArmy50.mp4,8.978607,0.8551054285714286,10.5
Fails You Missed #24 - Dangerous Animals (January 2018) _ FailArmy105.mp4,4.638172,0.824563911111111,5.625
Armpit Wax - Fails You Missed (April 2018) _ 201879.mp4,13.781868333333334,0.7253614912280703,19.0
Best Fails of the Week 1 February 2016 _ 'A Bad Week For Girls' by Failarmy15.mp4,4.6680703333333335,0.5835087916666667,8.0
Fails of the Week - Whoa baby! (February 2017) _ FailArmy15.mp4,3.9422829999999998,0.8299543157894739,4.75
Ultimate Fails Compilation 2016 - Part 1 (December 2016) _ FailArmy13.mp4,3.7651310000000002,0.4242401126760564,8.875
"Funny Farm, Cowgirl and Redneck Fails Compilation _ By FailArmy38.mp4",5.129553,0.5779778028169014,8.875
The Best 29 Fall Fails - FailArmy Hall of Fame (November 2017)39.mp4,2.940114,0.5226869333333334,5.625
Best Fails Of The Month - I Can't Hear! (February 2018) _ FailArmy30.mp4,3.6011556666666666,0.464665247311828,7.75
Best Fails of the Month April 2016 _ FailArmy68.mp4,3.5262883333333335,0.239070395480226,14.75
Summer vs Winter Fails (June 2018) _ FailArmy16.mp4,3.0503226666666663,0.34369832863849764,8.875
Funny Babies Fails - It's Not Their Fault _ FailArmy23.mp4,3.823149,0.5461641428571429,7.0
Fails You Missed - Some Pranks Never Get Old (March 2018) _ FailArmy65.mp4,7.5777895,0.8304426849315069,9.125
Stick the Landing - Gymnastics Fails (April 2019) _ FailArmy35.mp4,3.5551383333333333,0.5804307482993197,6.125
Boatloads of Fails - Throwback Thursday (August 2017)112.mp4,3.5342013333333337,0.2375933669467787,14.875
28 Best Skateboard Fail Nominees - FailArmy Hall of Fame (August 2017)6.mp4,1.8928546666666666,0.18244382329317269,10.375
31 Senior Citizen Fails - FailArmy Hall of Fame (September 2017)28.mp4,11.359323666666667,0.7099577291666667,16.0
Throwback Thursday Fails - Try Not to Laugh! (March 2017) _ FailArmy13.mp4,2.0176133333333333,0.6456362666666666,3.125
You're Going Way Too Fast! - Throwback Thursday (September 2017) _ FailArmy99.mp4,1.7549013333333334,0.17549013333333333,10.0
Virtual Reality Freakout - Fails of the Week (November 2018) _ FailArmy18.mp4,2.088352,0.14655101754385966,14.25
FailArmy Throwbacks - Hold On Tight! (May 2017)16.mp4,5.782802333333334,0.6425335925925926,9.0
Break Stuff - I Hope We Kept the Receipt4.mp4,4.150167333333333,0.6384872820512819,6.5
"Go Faster, Or Fail! - Throwback Fails (January 2018) _ FailArmy56.mp4",2.2401823333333333,0.4978182962962963,4.5
Smile Wide! - Fails You Missed #26 (January 2018)7.mp4,5.341407500000001,0.14888940766550524,35.875
Let's Order In Tonight! - Cooking Food Fails (August 2017) _ FailArmy20.mp4,4.097794666666667,0.48928891542288566,8.375
Hilarious Truck Fails (May 2017)29.mp4,4.8585780000000005,0.3565928807339449,13.625
"Throwback Fails - Ready, Set, Fail! (March 2018) _ FailArmy74.mp4",6.813467333333333,0.5292013462783172,12.875
Funniest Epic Wave and Surfing Fails _ 'Surfs Up' By FailArmy19.mp4,2.8723293333333335,0.4103327619047619,7.0
Big Air Fails Compilation _ 'I Believe I Can Fly' By FailArmy 201626.mp4,0.362039,0.04322853731343283,8.375
Close Calls & Near Misses Compilation _ FailArmy 201615.mp4,1.793461,0.34994360975609756,5.125
Rural vs. Urban Fails (August 2018) _ FailArmy16.mp4,4.995526666666667,0.5190157575757576,9.625
The Top 27 Underwater Fails - FailArmy Hall of Fame (October 2017)22.mp4,14.663562666666666,0.6703342933333333,21.875
Don't Rock the Boat! - Throwback Fails (February 2018) _ FailArmy13.mp4,4.408451333333333,0.47658933333333336,9.25
Look Out For That Bush - Fails of the Week (June 2017) _ FailArmy35.mp4,4.051817,0.7203230222222223,5.625
Fails You Missed - Dump Truck Full of Fails (March 2018) _ FailArmy109.mp4,0.2206355,0.015759678571428574,14.0
When Nothing Goes Right - Throwback Fails (June 2017) _ FailArmy73.mp4,2.8159483333333335,0.8045566666666666,3.5
Send It To FailArmy!! - Fails of the Week (October 2017)20.mp4,8.904592000000001,0.8904592,10.0
Throwback Fails - Watch out for that! (June 2017)103.mp4,2.975256333333333,0.3967008444444444,7.5
Vanity Flair - Expensive Fails (November 2016) _ FailArmy0.mp4,1.0834683333333333,0.0802569135802469,13.5
Paraglider Problems - Fails of the Week (July 2018)19.mp4,1.4219080000000002,0.044434625000000005,32.0
Throwback Fails - Show Us Your Stuff! (February 2018) _ FailArmy28.mp4,0.0495,0.011314285714285714,4.375
When Nothing Goes Right - Throwback Fails (June 2017) _ FailArmy22.mp4,2.5541036666666663,0.4864959365079365,5.25
Best Fails of the Year - Part 1 (2018) _ FailArmy2.mp4,2.5593743333333334,0.5118748666666666,5.0
Fails of the Week 1 September 2016 _ FailArmy50.mp4,4.328996,0.5411245,8.0
Nobody Believed Me! - Fails You Missed #15 _ FailArmy112.mp4,4.313374,0.6390183703703703,6.75
Fails You Missed - Flexin' On A Lexus! (February 2018)19.mp4,3.456716,0.29735191397849464,11.625
Shattered Expectations - Fails of the Week (January 2019) _ FailArmy10.mp4,8.239539666666667,0.7164817101449276,11.5
38 Parkour Fail Nominees - FailArmy Hall Of Fame (May 2017)5.mp4,2.1113276666666665,0.5118370101010101,4.125
Armpit Wax - Fails You Missed (April 2018) _ 201828.mp4,12.818286,0.6791144900662252,18.875
"There Was An Attempt, Then A Fail (March 2018) _ FailArmy23.mp4",4.991098,0.2321440930232558,21.5
Ultimate Fails Compilation 2016 - Part 1 (December 2016) _ FailArmy42.mp4,6.028592333333333,0.5023826944444444,12.0
Throwback Thursday Fails - It's Hard Not To Laugh (April 2017)95.mp4,2.6089713333333333,0.231908562962963,11.25
Best Fails of the Week - It's Raining Inside! (February 2018) _ FailArmy27.mp4,7.980343,0.644876202020202,12.375
Throwback Fails - He's Not Scared! (December 2017) _ FailArmy51.mp4,11.013382,0.815806074074074,13.5
Funniest Epic Wave and Surfing Fails _ 'Surfs Up' By FailArmy13.mp4,4.736456,0.5262728888888888,9.0
Funniest Mom Fails _ Happy Mother's Day from FailArmy7.mp4,3.682584666666667,0.6404495072463768,5.75
How Low Can You Go - Fails of the Week (September 2017) _ FailArmy5.mp4,2.6909846666666666,0.44849744444444445,6.0
FailArmy Throwbacks - Hold On Tight! (May 2017)126.mp4,1.6112993333333332,0.18414849523809526,8.75
What a Drag - Fails You Missed #18 _ FailArmy88.mp4,2.5924670000000005,0.41479472,6.25
Cut it Out - Knife Fails (October 2018) _ FailArmy23.mp4,0.261366,0.030748941176470587,8.5
Throwback Thursday - That was amazing! (May 2017)90.mp4,3.8721909999999995,0.7375601904761905,5.25
Throwback Fails - Face Paint Required! (March 2018) _ FailArmy38.mp4,6.184395666666667,0.4192810621468927,14.75
FailArmy After Dark - It's Party Time (ep. 1)170.mp4,1.1655613333333334,0.23908950427350426,4.875
Fails You Missed - Toilet Or Bust! (March 2018) _ FailArmy32.mp4,0.726451,0.1056656,6.875
Laughing Cameraman - Best Laughs Ever! (January 2017) _ FailArmy10.mp4,3.589885,0.4558584126984127,7.875
Fails of the Week - Go ahead and send it! (May 2017)49.mp4,5.426684,0.8191221132075472,6.625
He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy44.mp4,6.538176,0.9340251428571428,7.0
Double Fails Compilation _ 'Double Trouble' By FailArmy 20164.mp4,3.721422,0.41931515492957744,8.875
Work Sucks! - Failing At Work (June 2018) _ FailArmy11.mp4,16.744621,0.5315752698412698,31.5
Relationship Fails - It's The Heartbreak Hotel (February 2018) _ FailArmy33.mp4,3.1454083333333336,0.9678179487179487,3.25
Best Fails of Week 2 June 2016 _ FailArmy24.mp4,6.006740333333333,0.5653402666666666,10.625
"Fails of the Week - Big Air, Bigger Fails! (March 2017) _ FailArmy11.mp4",0.0,0.0,4.5
Best Fails of the Week - Is Winter Done Yet (January 2018) _ FailArmy47.mp4,2.2339466666666667,0.6619101234567901,3.375
We did it!! - Fails You Missed #22 (December 2017) _ FailArmy73.mp4,4.410929333333333,0.9802065185185184,4.5
"Fail Higher, Faster - Mountain Fails (April 2017) _ FailArmy55.mp4",4.989238,0.23071620809248553,21.625
25 Best Trampoline Fail Nominees - FailArmy Hall of Fame (July 2017)16.mp4,3.396542333333333,0.2515957283950617,13.5
FailFactory - Gravity Always Wins (February 2019) _ FailArmy264.mp4,3.8237446666666663,0.5998030849673203,6.375
Cars vs. Bikes - FailArmy Versus (November 2017) _ FailArmy30.mp4,3.391508333333333,0.4845011904761905,7.0
Fails You Missed - Did That Girl Fart (March 2018) _ FailArmy30.mp4,2.991878,0.4516042264150943,6.625
The Best Fails of All Time (So Far) _ by FailArmy17.mp4,1.562062,0.20155638709677418,7.75
Fails of Summer - Baseball and Softball Fails _ FailArmy5.mp4,4.990308333333332,0.7677397435897436,6.5
We did it!! - Fails You Missed #22 (December 2017) _ FailArmy103.mp4,4.631184999999999,0.6387841379310344,7.25
