filename,label
4nYR7kcZP44,making_snowman
4naJtRlacR0,passing_American_football_(in_game)
4ngLAR6yZOk,motorcycling
4no6XLASrFE,hurling_(sport)
4nxAzsQ-HL4,smoking_hookah
4o0BXR59EJc,playing_poker
4o0En5mTxpw,archery
4oC2QwGHoiU,archery
4oCg9nl6lDg,playing_ukulele
4oGAwK_HK_A,somersaulting
4oMkPUpRKfA,somersaulting
4oNSyIq7bdA,playing_tennis
4oSuzJTm0xs,hula_hooping
4o_nbQc1pjI,balloon_blowing
4obTIAbhTeE,peeling_potatoes
4okqbbZneos,canoeing_or_kayaking
4oksIwn-PvM,flying_kite
4oqNwjgJqHw,snowkiting
4or5c3enOm0,shoveling_snow
4p712qgXbG8,feeding_birds
4pEnTUWhNss,dancing_charleston
4pHpVTN2QVo,tapping_guitar
4pJJ_s2TKe0,canoeing_or_kayaking
4pJNW3e0I0o,windsurfing
4pKx4AUSdnY,marching
4pPSM-8ZU6w,climbing_ladder
4pQ_3F9SvFw,marching
4pR7Ypv2jAw,archery
4pV-xXv_akY,dribbling_basketball
4pWewUM_9ok,windsurfing
4paMQ-LCVn0,mowing_lawn
4pkC6qX4Auw,windsurfing
4pkU5wierQM,stretching_arm
4pmkLkrDTdA,abseiling
4q8B9Ix6Tss,snowkiting
4q9XMVg1Bic,golf_driving
4q9Z7gXUR8w,weaving_basket
4qFKBy43jIg,feeding_birds
4qWydLgoaAM,brushing_teeth
4qZHhThCciw,playing_drums
4q_6Eh8wNP4,smoking_hookah
4qeMiKCxZLo,hurling_(sport)
4qgyw68J1DA,archery
4qmYOezH3H0,blasting_sand
4qnKggrmhus,playing_paintball
4qo63oBFtIM,archery
4qofGWubDus,motorcycling
4qs9lk_Kyuw,golf_driving
4qsbQb35w3c,unboxing
4quYrEdOsIY,golf_driving
4quzC8KWjuU,climbing_ladder
4qylwgVL0yo,ironing
4r0jKf_0PD4,shooting_basketball
4r7QICXx3ac,smoking_hookah
4rEjZfjSov8,eating_spaghetti
4rFhtXEdXyI,passing_American_football_(in_game)
4rLiw2XWPIQ,playing_trumpet
4rNQhC8vyD0,knitting
4rOypBIuOAU,windsurfing
4rST_rwNxs8,brushing_teeth
4rneeFYSdvM,playing_harmonica
4rtVEktd4i0,playing_paintball
4rtoQzPM_KA,snowboarding
4ruM_Yu4sPA,snowkiting
4ruqlRKx2TU,dancing_ballet
4ry88rIp7Z4,snowboarding
4s2E5rtagw0,making_jewelry
4s80_nGVW7c,playing_tennis
4s85-MErRG8,flying_kite
4s8N5AujpZM,archery
4sB_l6VTrnY,playing_accordion
4sBziFzNBu0,archery
4sCQ-EX6cIg,abseiling
4sIIIAjklBc,getting_a_tattoo
4sKxUSyVmSc,catching_or_throwing_softball
4sSD43spsNk,golf_chipping
4sTMlrlrMKw,dribbling_basketball
4sWFwE09sSg,catching_or_throwing_softball
4sYPleHN9kA,passing_American_football_(not_in_game)
4sZa4In15ek,unboxing
4saQiE2sXGM,unboxing
4sayvAo50Uc,air_drumming
4sct9qxKRaw,mowing_lawn
4sedEYRYIZQ,shoveling_snow
4shU9YHN58A,snowkiting
4siVTGivCHg,snowkiting
4sjBEhCyAxM,making_snowman
4sspHgGLTsU,playing_trumpet
4szH_gtujIo,flying_kite
4t-TVs5t8LI,hurling_(sport)
4t140JRL0As,archery
4t1skzjSO8w,sanding_floor
4t8UPDAwSl0,giving_or_receiving_award
4tALIhL45Sc,hitting_baseball
4tAzIoNM0mA,tapping_guitar
4tPOIYsNV64,playing_accordion
4tREDCsJd0w,punching_bag
4tm7iT3OWWs,abseiling
4trc6TdSoxg,walking_the_dog
4ts_ojvQheM,playing_tennis
4tts3GGpK8g,zumba
4twzVlHuDEY,carrying_baby
4u8lfyhoop0,carrying_baby
4uClRwxTih8,shooting_basketball
4uI8sAwf5bc,archery
4uYhozXC6hg,drop_kicking
4uc6J5AvR7s,playing_accordion
4ughMCk6Ytw,shoveling_snow
4utFJzrsorw,golf_chipping
4uzvGdAj2WU,busking
4v0vNxuOKw4,shooting_basketball
4v4nqSDeTiM,skiing_(not_slalom_or_crosscountry)
4v5VEY3-9C4,skiing_(not_slalom_or_crosscountry)
4v6QtCIRhFE,changing_oil
4v8fIOGmMWU,somersaulting
4vALvuq0d_0,playing_drums
4vGehN7F254,getting_a_tattoo
4vMYrQ2Ylrg,mowing_lawn
4vTSTqG1Bhg,ice_climbing
4vU3bDjkpqY,canoeing_or_kayaking
4vVynsOIOPk,sailing
4vaQo7z7eZA,air_drumming
4vb4vZ4Vxj0,making_jewelry
4vd8lB21BHo,skiing_(not_slalom_or_crosscountry)
4vk-aRsuwD8,snowkiting
4vlzcNx49_w,busking
4vnisUm0ayg,canoeing_or_kayaking
4vpz4T7JUPk,clay_pottery_making
4vr6MOsEir8,cooking_egg
4vs8qTuxHaE,dancing_charleston
4w8txg9y2dQ,singing
4w9-rttQv4Q,singing
4w9Z_IRg538,dancing_ballet
4w9wX5Fw4io,singing
4w9xBSQFlQY,playing_paintball
4wKPxWNNvpk,hula_hooping
4wLwBzMZ0lM,baking_cookies
4wTV1H8riNs,dribbling_basketball
4wTXLzeEmp8,playing_harmonica
4wX28uLBs-s,cartwheeling
4wZAJBRUw60,shaking_hands
4wpKE8NtPCs,baking_cookies
4wsVfw1Pxrw,singing
4x23PjsxPQA,tap_dancing
4xFxNBh9-N4,hula_hooping
4xH_D2-JHrs,golf_driving
4xI492aIokQ,hitting_baseball
4xP-8OG-33E,changing_oil
4xSSJU2f_Tc,hitting_baseball
4xce8x_GSj4,motorcycling
4xgdoaONi3U,hitting_baseball
4xiWZUSnpW0,cartwheeling
4xmaFixugUE,changing_oil
4xn8oqzzjZs,skiing_(not_slalom_or_crosscountry)
4xqRQqTNeGk,playing_accordion
4xswQ3SgLew,springboard_diving
4xxXJ8Io8p8,windsurfing
4y436C08hh0,passing_American_football_(not_in_game)
4y8nahblUHs,passing_American_football_(not_in_game)
4yDzNZcPubY,passing_American_football_(not_in_game)
4yGa_SGSClQ,playing_accordion
4yMbbduZw1A,eating_spaghetti
4yMgq6OOWBQ,feeding_birds
4yNSz5MrYt0,eating_spaghetti
4yY7S5UqzeA,biking_through_snow
4y_Q1AJ7sQ8,hula_hooping
4ya1g9uUR_U,catching_or_throwing_softball
4ya9QB44Ptw,celebrating
4yeztvymnjQ,snowboarding
4yjdrt5W4iY,biking_through_snow
4ynvjPqo664,zumba
4z3YO9Eia0I,flying_kite
4z4HasvpyZI,dancing_charleston
4z6ZGQuQH6s,walking_the_dog
4z8HTrCvEsc,tap_dancing
4zGG_8O8pBo,playing_ukulele
4zZUHmz1yAc,skiing_(not_slalom_or_crosscountry)
4zgESha4BpE,passing_American_football_(in_game)
4zsq_N6Hefo,playing_accordion
4zxDv1rXT0U,tap_dancing
4zyRM6Rh7pc,catching_or_throwing_softball
5-1nGImlf20,passing_American_football_(in_game)
5-1n_Kt9Ngo,feeding_birds
5-8-H9Ed1U0,walking_the_dog
5-8rkb1lWVc,eating_spaghetti
5-AIPDrEKdQ,brushing_teeth
5-EI0-8WOqo,peeling_potatoes
5-HCMqLidm8,testifying
5-JBkdlwzOY,canoeing_or_kayaking
5-JYa23fd7w,knitting
5-Kah6fnauE,baking_cookies
5-QNAiycsmA,drinking
5-nuRkef0jM,canoeing_or_kayaking
502ZM3V3Ip4,changing_oil
504mSzDPsfU,playing_ukulele
505unLg4hRA,shooting_basketball
507Sz0R2x1c,eating_watermelon
507vA2arpgM,brushing_teeth
50AeuUPZXtM,singing
50EqCWWvC7Y,eating_spaghetti
50MQBlCYZjc,walking_the_dog
50R3SfkFiR0,skiing_(not_slalom_or_crosscountry)
50Uttj6hH6Y,auctioning
50ZAclR5-PA,dribbling_basketball
50bzJwVuI3Q,playing_guitar
50dHIwqvp5A,dribbling_basketball
50vAWw4FSWw,punching_bag
50ztbIHfjnQ,playing_drums
510Bm-2ttGk,smoking_hookah
513xu7Fu1bc,unboxing
514aKsSUxfY,shooting_basketball
5175RvrKaOk,cooking_chicken
51CCoAJuQXY,zumba
51CYcmdAg-0,zumba
51CrVpu3XcQ,dancing_ballet
51Dgzjq7Lsc,getting_a_tattoo
51GJ2uVXjvM,abseiling
51Q4BTyjexQ,milking_cow
51Uzxtj9fhc,motorcycling
51VIbh823sU,playing_trumpet
51cOsfLnpxU,somersaulting
51dyIfDWwy0,ironing
51nF4UINSFY,brushing_teeth
51sP0r4xwiM,cooking_egg
51taNPfG89o,abseiling
51u5UKYxRM0,disc_golfing
52AfWaOq43s,motorcycling
52HgCjyHiRs,dancing_charleston
52JXP1cYjkc,brushing_teeth
52ME2HnKIb8,biking_through_snow
52Q5DDjr8f4,punching_bag
52gFdanyVGw,playing_ukulele
52lbUT8bXoQ,walking_the_dog
52p-dEH0_10,windsurfing
52tpd2QyksU,motorcycling
52uyeIBlwVs,shearing_sheep
52vWMKqIKUQ,archery
531Ea8MH8Uw,windsurfing
533PlgBfgjE,drop_kicking
536AzB9RPOM,getting_a_haircut
536suHAIf0s,shaving_legs
53820Lathhk,playing_accordion
53BzKLBFWzs,snowkiting
53CiMpyHTuA,balloon_blowing
53JuytbO-UI,eating_watermelon
53MYuHDbg5E,bandaging
53MoFUuxwkg,air_drumming
53Mtbkyf5CQ,knitting
53QastUwyZw,tossing_coin
53S9r49WvOQ,dancing_ballet
53VSF1OS7Mo,testifying
53WXXRL2oZU,golf_driving
53XMiZbRqLA,shaking_hands
53XtS_8yHEY,weaving_basket
53juhp8R-NQ,playing_ukulele
53pvw6Ve-Qs,golf_putting
53wF27VP9Do,hurling_(sport)
53xp4pnZP0M,walking_the_dog
540mpdmXDZk,tapping_guitar
54F5vNDKYQE,playing_paintball
54LpDz837yc,changing_oil
54O-omRA7f8,springboard_diving
54OPNG4zL0E,hula_hooping
54OWjikk7gM,playing_tennis
54UD5ZS0AV4,playing_tennis
54Xa7qncvlo,golf_chipping
54Y5NBh3pbc,somersaulting
54gL8vHPp5U,playing_ukulele
54iEMTIXgJY,skiing_(not_slalom_or_crosscountry)
54u6f3U9vPs,making_snowman
54wzoYca4Lg,windsurfing
54x6fxiax-E,pole_vault
54yH8p7gS6A,hurling_(sport)
54zfxSndiCI,shearing_sheep
550xc_lRiNg,tapping_guitar
55IB4Y3TlaE,archery
55IHJUQEfjo,balloon_blowing
55J_e8aKtYc,shaking_hands
55N-ZXc8KA0,shaking_hands
55R13fxeqxo,playing_paintball
55RM5SqN3zI,climbing_ladder
55jJ825mQ1c,auctioning
55l6FXZMIoc,playing_ukulele
55lulACxaew,peeling_potatoes
55rkeqdUVK4,hurdling
55twY6etrTE,shearing_sheep
55uC3IXTSYc,petting_animal_(not_cat)
55yp0AoszMM,playing_poker
55yq5OOidw8,knitting
561b68KsCk8,windsurfing
56F0UH0n4Nw,unboxing
56MOM_gnshM,playing_accordion
56TuCDIZbW4,smoking_hookah
56cbumQHgi0,getting_a_tattoo
56iFFnV4TlE,tapping_guitar
56iGWaEnQus,cooking_egg
56ilIhgJbF8,petting_animal_(not_cat)
56qKeUSIIcw,carrying_baby
56v0Y1Sv5Zw,hula_hooping
56yF48AvBDE,making_bed
579fnfMvypA,catching_or_throwing_softball
579t7b9QWJI,blasting_sand
57L9fZHOX1o,golf_chipping
57QP4tL12Ig,dribbling_basketball
57S9iBNtNfk,stretching_arm
57VLiInZcNk,carrying_baby
57VUWY-nShs,playing_ukulele
57dIXlLF-48,playing_ukulele
57hRGqJ9AkE,celebrating
57tqbTO0ed4,snowkiting
57txm5k63cI,mowing_lawn
588P7H-VUKA,waxing_back
58AFS7bUS9Q,ironing
58B1AxKyijA,playing_drums
58LHYVkhVyQ,snowboarding
58MpAOdBksI,catching_or_throwing_softball
58UD8JWKq9k,windsurfing
58_6TqPqq-8,climbing_a_rope
58ergkTyF6s,making_snowman
58nFvouWcfE,carrying_baby
58pRZxZmh9E,giving_or_receiving_award
593iAA1S_Yg,hurdling
59ETSvJV3zw,eating_watermelon
59HPzpjlwtc,cooking_egg
59c62G0Dais,ironing
59cx4mHxtwY,shoveling_snow
59dI0mBX_2I,baking_cookies
59m5PW9WHcQ,golf_driving
59xyRNiBEv8,swinging_legs
5A08BtFrnvY,golf_chipping
5A5Fk9F8viM,biking_through_snow
5ADwsX7jzUk,playing_guitar
5AFIBErQfZs,hurling_(sport)
5ANdBRMFAjs,air_drumming
5AdcK_Kwctw,busking
5AkI9kJ-CDM,playing_accordion
5Ao0pUTLXwg,balloon_blowing
5ArqKdEVgig,playing_poker
5BDGLUVBSjU,petting_animal_(not_cat)
5BF1w9DXsWE,auctioning
5BOemsGreq4,biking_through_snow
5BRLWWZGlXA,golf_driving
5BRXg3O5h4s,zumba
5BUIaj4LHjk,milking_cow
5BVLXrl9QLY,playing_guitar
5Bgb4659jok,javelin_throw
5Bl9I0PCGiI,shoveling_snow
5BnL6kF7wnY,auctioning
5BqqAowPFPE,skiing_(not_slalom_or_crosscountry)
5Bws5Nsltf4,brushing_teeth
5BysuTciPJA,air_drumming
5C2AeUaltQA,cartwheeling
5C3l7JdqNHw,stretching_arm
5C3tFhCuELo,windsurfing
5C4-t6JRAec,playing_paintball
5C9lhUhiJMk,abseiling
5CIkyg5R-YU,blasting_sand
5CLmy0mnknU,baking_cookies
5CR_XL9RHtE,hitting_baseball
5ChcH29qFto,getting_a_haircut
5Cw65sVc24c,motorcycling
5CyyoFEz_Ag,playing_poker
5D-Qd0f4VTM,dribbling_basketball
5D1O-quK-sE,weaving_basket
5D6DsyE-yDY,tap_dancing
5D7ju33lBY0,celebrating
5DC0XxE_E1M,zumba
5DCv7W9XUE4,sailing
5DDV6AyqGQQ,playing_paintball
5DDsbu3qZvE,marching
5DIEybWou5s,petting_animal_(not_cat)
5DNayXN3zKI,giving_or_receiving_award
5DTMeQudjaI,biking_through_snow
5Dmo-YBpG4E,feeding_birds
5DnpeHrTTuw,punching_bag
5DoHSvxdcvs,walking_the_dog
5DqhW4Bvi04,skiing_(not_slalom_or_crosscountry)
5EDUIdJC474,stretching_arm
5EGt9SShWTk,ice_climbing
5ELnz95MM0E,waxing_back
5ESJb7i59EI,carrying_baby
5ESuBTUNS_s,carrying_baby
5EX0NpHWQMU,shaving_legs
5EXa_PVf8-M,pushing_wheelchair
5EYJXqZr3Zw,tap_dancing
5EhUnCC2TCk,motorcycling
5EjxXVAaIO4,sailing
5EpJpLJFPHI,golf_putting
5EwBbMmA5Ng,balloon_blowing
5EwZkiyfmtY,punching_bag
5EzHPARxZyk,abseiling
5F-k14PPfYQ,hitting_baseball
5F4g8gIJRj0,playing_trumpet
5FCSflo5LhI,cartwheeling
5FHCVcNAAL4,balloon_blowing
5FSAripqboc,dribbling_basketball
5FUvi_DxD7E,petting_animal_(not_cat)
5FWH6mxbLKU,pole_vault
5FaUBVEQlNc,bandaging
5FmKdSk7vFc,skipping_rope
5FuYP_l6J-s,tap_dancing
5G135RGpmTM,tossing_coin
5G5SK1bdYbU,catching_or_throwing_softball
5G6_2bnIbTE,tapping_guitar
5G7OeGA72L0,baking_cookies
5G99Xzn8kQY,petting_animal_(not_cat)
5GAmxU5a_sg,snowkiting
5GIqug3XZow,eating_spaghetti
5GJRsNPu-Ck,peeling_potatoes
5GLb9sh9XYo,snowkiting
5GOKcs5kTL0,dribbling_basketball
5GOvh4hooEw,weaving_basket
5GR2wU2QSvc,playing_drums
5GRy2uyEYRc,playing_trumpet
5GTupf9iCAc,bandaging
5GXAAW388PA,flying_kite
5GY4nLILbi4,stretching_arm
5G_R83MPB5A,skiing_(not_slalom_or_crosscountry)
5GbtfJl4gmM,ice_climbing
5GivifMKEU0,passing_American_football_(not_in_game)
5GjUNXx4A2g,shoveling_snow
5Gj_KZpSpBM,mowing_lawn
5Gs13wGaGoM,unboxing
5GtQS7pVmNM,using_remote_controller_(not_gaming)
5Gy0k-yYLnw,skiing_(not_slalom_or_crosscountry)
5H6__XDbVOg,playing_trumpet
5HIEgBVBask,playing_paintball
5HMVmfZSMxc,knitting
5HOE8eND6gM,eating_spaghetti
5HXYkNadONo,petting_animal_(not_cat)
5HZz7KQkJ6I,flying_kite
5Hb65eUnvYo,playing_guitar
5HeNasARDRk,playing_tennis
5HfUDHuZiUc,playing_guitar
5HhefhTJqxE,peeling_potatoes
5Hi6MMql06Q,catching_or_throwing_softball
5HmDmtZFZKQ,eating_watermelon
5Hnk04BF4Ek,eating_spaghetti
5HqbGxFrpmo,sanding_floor
5Hz92oN_T9Y,cartwheeling
5I7J6HwMJAE,balloon_blowing
5I7NeuQdBgI,hurdling
5I7ZBj_UMew,cooking_chicken
5I9nXwhmBSI,dribbling_basketball
5IByu926Ds8,marching
5IIvbUby7Lg,dribbling_basketball
5ILxY4k7_ww,cooking_chicken
5IXQH1i7hr0,tap_dancing
5IbxVC3rTI8,hurdling
5IdYbr6U4YQ,ice_climbing
5J3j9YVEJeU,hitting_baseball
5J4x5ucmBIA,golf_putting
5J9c8-mG16E,air_drumming
5JCqKshcfHE,shaving_legs
5JHT4lw3668,getting_a_tattoo
5JQdbDdhmgQ,somersaulting
5JRtcm9amBM,shearing_sheep
5Jc7UwAEziU,dancing_ballet
5JltSzAxav8,tossing_coin
5Jn5Tteh_eM,hurling_(sport)
5K01ahGO--I,hitting_baseball
5K0l2Uv8ZH0,cooking_chicken
5K3e-ysMnp0,walking_the_dog
5K9mWowB4tI,pole_vault
5KC2OtaEIsM,tapping_guitar
5KDmlRNnjfg,swinging_legs
5KHwS9qNMYI,petting_animal_(not_cat)
5KPs8zKLKtA,catching_or_throwing_softball
5KUxFX1HKbI,air_drumming
5KaZnfME6no,catching_or_throwing_softball
5KdLh4nP5XY,punching_bag
5KiGLymE9N0,shooting_basketball
5KlQN_p3upM,bandaging
5KyemXrnjeY,climbing_ladder
5LABFsXbiUE,cooking_chicken
5LAeR1udgpQ,playing_ukulele
5LB1i6ybekY,testifying
5LEDV_AZ088,milking_cow
5LMPOhM_nQY,golf_chipping
5LSKTKxb5VE,somersaulting
5LSsO_CrtCY,shoveling_snow
5LaHQXRaSAY,playing_ukulele
5LamBplvrSs,marching
5M-1mlYaCbw,dribbling_basketball
5M0UQgWUBC8,petting_animal_(not_cat)
5M1qqroKHv8,biking_through_snow
5M80ZTWfzOU,air_drumming
5MCG4CXKdXY,punching_bag
5MCWL2IuQtI,milking_cow
5MRiytbTrF8,milking_cow
5MRlmWZdfmw,eating_spaghetti
5MWGD9PaNtA,playing_harmonica
5MWOt-khoQk,playing_harmonica
5McDRMdJnfU,catching_or_throwing_softball
5Md7aqM9LLo,marching
5MkE6YGIntw,tapping_guitar
5MkjAsR2k68,snowboarding
5MnlZJ6ANhk,pole_vault
5MyaRf1_LVw,busking
5MzQI3NnX-U,tossing_coin
5N5fZIY5IV0,making_bed
5NC9DX7MYrY,shaving_legs
5NHLtJzAl-I,catching_or_throwing_softball
5NJ-1ZEoR6c,marching
5NKQPJRG-fo,sailing
5NLTc1J7hUU,dancing_ballet
5NRgMYPVYt8,bandaging
5NbvBg2cmSc,sanding_floor
5Nt1nOaTJ_4,balloon_blowing
5NuerTuYyRY,tapping_guitar
5NxYQv6S2u4,sanding_floor
5NxrCtJCgDQ,golf_putting
5NyIO-6AQ0A,playing_paintball
5Nynk2MSdo4,archery
5NzxPfYDsFA,walking_the_dog
5O8Rtu5xRCU,singing
5O9yIQqaxwE,motorcycling
5OEnoefcO1Y,marching
5OHHJgSazL8,getting_a_haircut
5OHu9tadY4Q,changing_oil
5OYIttDdPqY,shaking_hands
5OZP0ff_oLI,windsurfing
5O_IvhEH_i0,playing_paintball
5OfHdnHYfv4,playing_tennis
5OkTJbigkm4,golf_driving
5OlzkNLNXEg,biking_through_snow
5OrUEyYkJ-o,windsurfing
5OsIWMMUzGw,flying_kite
5OtE4Jix4j4,cooking_chicken
5Otiyd6NJ2w,swinging_legs
5OtkG83V7Sg,playing_ukulele
5P-Pidsmbsw,golf_driving
5P-ihptRgGk,headbutting
5P-ribVhaW8,somersaulting
5P5f-TMXMkM,zumba
5PBpsO94muk,petting_animal_(not_cat)
5PP3EjayQvY,golf_driving
5PRxaL1RANM,weaving_basket
5PVb2bAg7Io,sanding_floor
5Pivh53_NkU,hitting_baseball
5Png8tylSDk,skipping_rope
5Pq0sGfb8rs,feeding_birds
5Q4G7Dem5ZI,sailing
5Q4IWi4sARs,marching
5Q5IpCEKat0,zumba
5QErSZyQuD4,feeding_birds
5QMYLSXGvz0,air_drumming
5QO8FQkk1s8,climbing_a_rope
5QS7YWOQnRE,hurling_(sport)
5QSuGYOs6gs,abseiling
5QV6pPOiQd0,petting_animal_(not_cat)
5QY_HqIRR_A,javelin_throw
5QaGvO1iF2c,walking_the_dog
5QfpFAp1Euo,abseiling
5QhwwIxafHc,shoveling_snow
5QldD-AOPD4,playing_accordion
5Qqi2U0RyBM,pole_vault
5QrlneL48GU,eating_spaghetti
5QzNSYPD3gU,drinking
5QzyYurFSV8,snowkiting
5R-R7EusXVo,pushing_wheelchair
5R1QJUxSexQ,dancing_charleston
5RaGQlPoYw4,air_drumming
5Rg1PGRV5fM,cooking_chicken
5RpC2ivWlno,springboard_diving
5RsTB-GIsO4,flying_kite
5S0ni9lTdI4,auctioning
5S1rrj0zaAs,feeding_birds
5S8HdrRUPCo,snowkiting
5SJ7e-F9p1I,blasting_sand
5SNksFuvCbE,weaving_basket
5SSEJWAIRVc,shooting_basketball
5SSW0o2IP_g,making_bed
5SSysGCivAs,springboard_diving
5SUD0LN0QXQ,dancing_ballet
5SZ9KV_icf4,snowkiting
5SeCxHDLZF0,air_drumming
5Si99FFeKZ8,zumba
5Sm0GVP-w7w,unboxing
5SooaEPygCM,drop_kicking
5SpHomfOoZ8,ironing
5T-VW5DpmiU,blasting_sand
5T0rjuQFahk,pole_vault
5T1XAhSDVRk,hurdling
5T3iC1mHIcM,javelin_throw
5T6zsnNXi4M,clay_pottery_making
5TFTAsUEaH4,golf_putting
5TJAWb6ku8c,weaving_basket
5TOBeKZZYh8,playing_trumpet
5TPy2vHK4fM,skiing_(not_slalom_or_crosscountry)
5TR-5Hz24qU,golf_chipping
5TgKRgP4vuw,yawning
5TgpDE3QfW8,javelin_throw
5Tki0WAn_lE,eating_spaghetti
5Tq5X4A9ahM,peeling_potatoes
5Tr9ZiIBWqQ,dancing_charleston
5Ts6VkRZb3k,using_remote_controller_(not_gaming)
5TtfHHxz_8k,playing_drums
5UEB2DluSgc,canoeing_or_kayaking
5UNGEXxhkTA,somersaulting
5UPlg_QHRvk,busking
5UU_YPALus0,tapping_guitar
5UY4_ty1lek,playing_tennis
5UY4zcDdpyc,skipping_rope
5UoxfzC-Qss,feeding_birds
5Uozzsj8egw,disc_golfing
5UtSHD81Uvo,air_drumming
5V-MvyiIVVg,walking_the_dog
5V2jWklBRYI,tossing_coin
5V6w7ci1DO4,using_remote_controller_(not_gaming)
5VGLCBoFM0c,biking_through_snow
5VSifD0hNEM,hurling_(sport)
5VVInLTAURU,pushing_wheelchair
5VbcD8fX-MU,cartwheeling
5VcD4LAftdg,snowboarding
5VdaWsZDgas,playing_guitar
5VfVb3Y8hUM,milking_cow
5VfgyiEhdKw,playing_drums
5VfhYRqN1ag,shearing_sheep
5Vh_SuIYJEk,giving_or_receiving_award
5ViMV2d1yZ4,playing_trumpet
5VsPACX2aZE,windsurfing
5VscVZC7xp4,passing_American_football_(not_in_game)
5Vw47oOyEp0,skiing_(not_slalom_or_crosscountry)
5Vz4EG7lVqI,getting_a_tattoo
5WA9MDpLhP8,weaving_basket
5WM22CSqrUk,archery
5WMewyIvfrE,baking_cookies
5WOaCV-Wlyo,catching_or_throwing_softball
5WVmlqd-vRs,playing_harmonica
5WZiQVHVdog,golf_putting
5WcCG45XsLk,playing_poker
5WcIrHHVDBw,hurling_(sport)
5WcJGWbcGI4,drinking
5WcpKGJ8B7U,dribbling_basketball
5WoDvE6IQZg,windsurfing
5Ws4SNimwx4,eating_spaghetti
5X0iWw6e_1s,windsurfing
5X7kX7Ax5rM,canoeing_or_kayaking
5X8HnPL4nzc,punching_bag
5XCX0uQ596c,bandaging
5XH1xKwHNEY,dancing_ballet
5XV2BLUaT24,eating_watermelon
5XaccdpbkTw,walking_the_dog
5XsEyJCBpYo,playing_accordion
5XtiZXdCc7k,skiing_(not_slalom_or_crosscountry)
5Xtp9M5eU1s,celebrating
5XzNvcfkFD0,drop_kicking
5Y6pSyo6j1M,playing_harmonica
5Y7ADzIIlmk,playing_ukulele
5Y87AnawN_k,drinking
5YUCvQY0aAw,shaking_hands
5YX_b1hedo0,eating_watermelon
5YXpfcZy2Sk,playing_guitar
5YYzrOg0l-M,hurling_(sport)
5Y_Iw3J7k_4,skiing_(not_slalom_or_crosscountry)
5Yixkjmoz30,bandaging
5YmGLs3KaOg,zumba
5YnChJFwYRQ,catching_or_throwing_softball
5Z-lXBEm2pY,carrying_baby
5Z8DsT6jtTg,skiing_(not_slalom_or_crosscountry)
5Z9N1k41RKc,waxing_back
5ZETNUAUNxA,tapping_guitar
5ZK6JympqYM,dancing_ballet
5ZNES02rlqo,feeding_birds
5ZRs1-WxgJw,catching_or_throwing_softball
5ZYuwLlmkpw,playing_tennis
5Z_VY2smKl0,making_snowman
5ZlGlkS1Yh8,playing_paintball
5ZndjxfJ994,yawning
5Znrg3KdfX4,tap_dancing
5Zv1LqAqBGA,archery
5_4HkROaOtM,flying_kite
5_4qDHpo5I8,shaving_legs
5_CETvBX_Zo,snowkiting
5_HsXCyDxeA,dribbling_basketball
5_Hxcbn66FY,milking_cow
5_KA3T57MCc,playing_accordion
5_MfZfOFJ5E,playing_drums
5_OKeXuMrxU,passing_American_football_(in_game)
5_PnliuO8Qo,peeling_potatoes
5_ToPSwn_is,passing_American_football_(in_game)
5_Y3qdSA6zE,busking
5_Zk8mBK2Ds,mowing_lawn
5_hdfOtEMU4,cooking_egg
5_ijQnTQH2c,cooking_chicken
5_lAVLZBlLY,dancing_charleston
5_rNKmmbvC4,punching_bag
5_sPIfORWac,dancing_charleston
5_zlPkEKTyU,hitting_baseball
5a1eTEBvnVM,biking_through_snow
5a6eV6X7b9k,shearing_sheep
5a8saAcosyw,unboxing
5aDMZ6ipfLY,javelin_throw
5aEIjJ1AiMs,playing_tennis
5aL3TUYYZQc,tapping_guitar
5aLZ4dGP6Bo,skiing_(not_slalom_or_crosscountry)
5abNXNRHX2E,yawning
5ahCnW3jQ9w,walking_the_dog
5alRg_q-cBA,hitting_baseball
5am3t5QMRlE,walking_the_dog
5aqQbum1fJw,eating_spaghetti
5atsrXuBYzI,javelin_throw
5ayMRPi7Lg4,springboard_diving
5b255-6p2yU,shearing_sheep
5b5w__S4nUw,making_snowman
5bFT9IqTPV8,skiing_(not_slalom_or_crosscountry)
5bKIn4J9qTg,singing
5bL2U6PaKgw,shooting_basketball
5bMncif7z1U,flying_kite
5bP5CgOPfUg,playing_ukulele
5bPcW7zlyD8,drop_kicking
5bPtwBMrMDA,golf_putting
5bTbbfEHypQ,testifying
5bh1_n5zkrQ,cooking_egg
5bk6KCxky84,catching_or_throwing_softball
5bkErcJnp8Y,busking
5bkVp24x1WU,cooking_egg
5bkdDVIRViA,feeding_birds
5bl3eJhYjgQ,playing_harmonica
5bldQcUqcWE,passing_American_football_(in_game)
5bmW4mCSuLk,pole_vault
5boIrHPcbww,balloon_blowing
5bpKyCKV9gE,shooting_basketball
5bp_ZwqZOe4,peeling_potatoes
5br9P5KATfc,milking_cow
5bv_jvagzIs,playing_poker
5c2AgwmBfQ4,sanding_floor
5c3z3ASNnvE,stretching_arm
5c5PFa8GR-A,getting_a_haircut
5c89_irau8w,ironing
5cDplD8MLtA,using_remote_controller_(not_gaming)
5caR9x9RmcY,eating_watermelon
5cbV0M-xhZI,passing_American_football_(not_in_game)
5cfHN4Ept7U,waxing_back
